4.144,0.10,,,,,,,,,,,,,,,,,,,
4.152,0.09,,,,,,,,,,,,,,,,,,,
4.16,0.11,,,,,,,,,,,,,,,,,,,
4.168,0.10,,,,,,,,,,,,,,,,,,,
4.176,0.11,,,,,,,,,,,,,,,,,,,
4.184,0.09,,,,,,,,,,,,,,,,,,,
4.192,0.10,,,,,,,,,,,,,,,,,,,
4.2,0.10,,,,,,,,,,,,,,,,,,,
4.208,0.11,,,,,,,,,,,,,,,,,,,
4.216,0.09,,,,,,,,,,,,,,,,,,,
4.224,0.11,,,,,,,,,,,,,,,,,,,
4.232,0.08,,,,,,,,,,,,,,,,,,,
4.24,0.10,,,,,,,,,,,,,,,,,,,
4.248,0.07,,,,,,,,,,,,,,,,,,,
4.256,0.07,,,,,,,,,,,,,,,,,,,
4.264,0.09,,,,,,,,,,,,,,,,,,,
4.272,0.09,,,,,,,,,,,,,,,,,,,
4.28,0.08,,,,,,,,,,,,,,,,,,,
4.288,0.10,,,,,,,,,,,,,,,,,,,
4.296,0.09,,,,,,,,,,,,,,,,,,,
4.304,0.10,,,,,,,,,,,,,,,,,,,
4.312,0.09,,,,,,,,,,,,,,,,,,,
4.32,0.10,,,,,,,,,,,,,,,,,,,
4.328,0.10,,,,,,,,,,,,,,,,,,,
4.336,0.12,,,,,,,,,,,,,,,,,,,
4.344,0.11,,,,,,,,,,,,,,,,,,,
4.352,0.12,,,,,,,,,,,,,,,,,,,
4.36,0.11,,,,,,,,,,,,,,,,,,,
4.368,0.14,,,,,,,,,,,,,,,,,,,
4.376,0.17,,,,,,,,,,,,,,,,,,,
4.384,0.19,,,,,,,,,,,,,,,,,,,
4.392,0.23,,,,,,,,,,,,,,,,,,,
4.4,0.26,,,,,,,,,,,,,,,,,,,
4.408,0.20,,,,,,,,,,,,,,,,,,,
4.416,0.17,,,,,,,,,,,,,,,,,,,
4.424,0.16,,,,,,,,,,,,,,,,,,,
4.432,0.14,,,,,,,,,,,,,,,,,,,
4.44,0.10,,,,,,,,,,,,,,,,,,,
4.448,0.10,,,,,,,,,,,,,,,,,,,
4.456,0.10,,,,,,,,,,,,,,,,,,,
4.464,0.11,,,,,,,,,,,,,,,,,,,
4.472,0.13,,,,,,,,,,,,,,,,,,,
4.48,0.14,,,,,,,,,,,,,,,,,,,
4.488,0.15,,,,,,,,,,,,,,,,,,,
4.496,0.15,,,,,,,,,,,,,,,,,,,
4.504,0.16,,,,,,,,,,,,,,,,,,,
4.512,0.59,,,,,,,,,,,,,,,,,,,
4.52,0.98,,,,,,,,,,,,,,,,,,,
4.528,0.41,,,,,,,,,,,,,,,,,,,
4.536,0.06,,,,,,,,,,,,,,,,,,,
4.544,0.15,,,,,,,,,,,,,,,,,,,
4.552,0.14,,,,,,,,,,,,,,,,,,,
4.56,0.15,,,,,,,,,,,,,,,,,,,
4.568,0.15,,,,,,,,,,,,,,,,,,,
4.576,0.18,,,,,,,,,,,,,,,,,,,
4.584,0.17,,,,,,,,,,,,,,,,,,,
4.592,0.19,,,,,,,,,,,,,,,,,,,
4.6,0.18,,,,,,,,,,,,,,,,,,,
4.608,1.00,,,,,,,,,,,,,,,,,,,
4.616,0.91,,,,,,,,,,,,,,,,,,,
4.624,0.23,,,,,,,,,,,,,,,,,,,
4.632,0.00,,,,,,,,,,,,,,,,,,,
4.64,0.12,,,,,,,,,,,,,,,,,,,
4.648,0.16,,,,,,,,,,,,,,,,,,,
4.656,0.12,,,,,,,,,,,,,,,,,,,
4.664,0.20,,,,,,,,,,,,,,,,,,,
4.672,0.24,,,,,,,,,,,,,,,,,,,
4.68,0.19,,,,,,,,,,,,,,,,,,,
4.688,0.20,,,,,,,,,,,,,,,,,,,
4.696,0.26,,,,,,,,,,,,,,,,,,,
4.704,0.31,,,,,,,,,,,,,,,,,,,
4.712,0.30,,,,,,,,,,,,,,,,,,,
4.72,0.29,,,,,,,,,,,,,,,,,,,
4.728,0.32,,,,,,,,,,,,,,,,,,,
4.736,0.30,,,,,,,,,,,,,,,,,,,
4.744,0.29,,,,,,,,,,,,,,,,,,,
4.752,0.29,,,,,,,,,,,,,,,,,,,
4.76,0.32,,,,,,,,,,,,,,,,,,,
4.768,0.34,,,,,,,,,,,,,,,,,,,
4.776,0.32,,,,,,,,,,,,,,,,,,,
4.784,0.32,,,,,,,,,,,,,,,,,,,
4.792,0.36,,,,,,,,,,,,,,,,,,,
4.8,0.34,,,,,,,,,,,,,,,,,,,
4.808,0.35,,,,,,,,,,,,,,,,,,,
4.816,0.36,,,,,,,,,,,,,,,,,,,
4.824,0.38,,,,,,,,,,,,,,,,,,,
4.832,0.41,,,,,,,,,,,,,,,,,,,
4.84,0.41,,,,,,,,,,,,,,,,,,,
4.848,0.44,,,,,,,,,,,,,,,,,,,
4.856,0.49,,,,,,,,,,,,,,,,,,,
4.864,0.50,,,,,,,,,,,,,,,,,,,
4.872,0.48,,,,,,,,,,,,,,,,,,,
4.88,0.50,,,,,,,,,,,,,,,,,,,
4.888,0.54,,,,,,,,,,,,,,,,,,,
4.896,0.54,,,,,,,,,,,,,,,,,,,
4.904,0.52,,,,,,,,,,,,,,,,,,,
4.912,0.50,,,,,,,,,,,,,,,,,,,
4.92,0.50,,,,,,,,,,,,,,,,,,,
4.928,0.44,,,,,,,,,,,,,,,,,,,
4.936,0.39,,,,,,,,,,,,,,,,,,,
4.944,0.36,,,,,,,,,,,,,,,,,,,
4.952,0.36,,,,,,,,,,,,,,,,,,,
4.96,0.32,,,,,,,,,,,,,,,,,,,
4.968,0.30,,,,,,,,,,,,,,,,,,,
4.976,0.31,,,,,,,,,,,,,,,,,,,
4.984,0.32,,,,,,,,,,,,,,,,,,,
4.992,0.30,,,,,,,,,,,,,,,,,,,
5,0.28,,,,,,,,,,,,,,,,,,,
5.008,0.27,,,,,,,,,,,,,,,,,,,
5.016,0.30,,,,,,,,,,,,,,,,,,,
5.024,0.28,,,,,,,,,,,,,,,,,,,
5.032,0.26,,,,,,,,,,,,,,,,,,,
5.04,0.26,,,,,,,,,,,,,,,,,,,
5.048,0.27,,,,,,,,,,,,,,,,,,,
5.056,0.27,,,,,,,,,,,,,,,,,,,
5.064,0.24,,,,,,,,,,,,,,,,,,,
5.072,0.26,,,,,,,,,,,,,,,,,,,
5.08,0.28,,,,,,,,,,,,,,,,,,,
5.088,0.30,,,,,,,,,,,,,,,,,,,
5.096,0.30,,,,,,,,,,,,,,,,,,,
5.104,0.29,,,,,,,,,,,,,,,,,,,
5.112,0.32,,,,,,,,,,,,,,,,,,,
5.12,0.33,,,,,,,,,,,,,,,,,,,
5.128,0.30,,,,,,,,,,,,,,,,,,,
5.136,0.29,,,,,,,,,,,,,,,,,,,
5.144,0.32,,,,,,,,,,,,,,,,,,,
5.152,0.31,,,,,,,,,,,,,,,,,,,
5.16,0.28,,,,,,,,,,,,,,,,,,,
5.168,0.32,,,,,,,,,,,,,,,,,,,
5.176,0.35,,,,,,,,,,,,,,,,,,,
5.184,0.32,,,,,,,,,,,,,,,,,,,
5.192,0.30,,,,,,,,,,,,,,,,,,,
5.2,0.33,,,,,,,,,,,,,,,,,,,
5.208,0.33,,,,,,,,,,,,,,,,,,,
5.216,0.32,,,,,,,,,,,,,,,,,,,
5.224,0.32,,,,,,,,,,,,,,,,,,,
5.232,0.34,,,,,,,,,,,,,,,,,,,
5.24,0.34,,,,,,,,,,,,,,,,,,,
5.248,0.33,,,,,,,,,,,,,,,,,,,
5.256,0.32,,,,,,,,,,,,,,,,,,,
5.264,0.34,,,,,,,,,,,,,,,,,,,
5.272,0.36,,,,,,,,,,,,,,,,,,,
5.28,0.37,,,,,,,,,,,,,,,,,,,
5.288,0.41,,,,,,,,,,,,,,,,,,,
5.296,0.50,,,,,,,,,,,,,,,,,,,
5.304,0.77,,,,,,,,,,,,,,,,,,,
5.312,1.00,,,,,,,,,,,,,,,,,,,
5.32,0.66,,,,,,,,,,,,,,,,,,,
5.328,0.09,,,,,,,,,,,,,,,,,,,
5.336,0.05,,,,,,,,,,,,,,,,,,,
5.344,0.15,,,,,,,,,,,,,,,,,,,
5.352,0.15,,,,,,,,,,,,,,,,,,,
5.36,0.15,,,,,,,,,,,,,,,,,,,
5.368,0.22,,,,,,,,,,,,,,,,,,,
5.376,0.26,,,,,,,,,,,,,,,,,,,
5.384,0.21,,,,,,,,,,,,,,,,,,,
5.392,0.22,,,,,,,,,,,,,,,,,,,
5.4,0.27,,,,,,,,,,,,,,,,,,,
5.408,0.33,,,,,,,,,,,,,,,,,,,
5.416,0.34,,,,,,,,,,,,,,,,,,,
5.424,0.34,,,,,,,,,,,,,,,,,,,
5.432,0.34,,,,,,,,,,,,,,,,,,,
5.44,0.33,,,,,,,,,,,,,,,,,,,
5.448,1.00,,,,,,,,,,,,,,,,,,,
5.456,0.60,,,,,,,,,,,,,,,,,,,
5.464,0.32,,,,,,,,,,,,,,,,,,,
5.472,0.29,,,,,,,,,,,,,,,,,,,
5.48,0.28,,,,,,,,,,,,,,,,,,,
5.488,0.25,,,,,,,,,,,,,,,,,,,
5.496,0.28,,,,,,,,,,,,,,,,,,,
5.504,0.23,,,,,,,,,,,,,,,,,,,
5.512,0.24,,,,,,,,,,,,,,,,,,,
5.52,0.20,,,,,,,,,,,,,,,,,,,
5.528,0.19,,,,,,,,,,,,,,,,,,,
5.536,0.16,,,,,,,,,,,,,,,,,,,
5.544,0.16,,,,,,,,,,,,,,,,,,,
5.552,0.14,,,,,,,,,,,,,,,,,,,
5.56,0.16,,,,,,,,,,,,,,,,,,,
5.568,0.16,,,,,,,,,,,,,,,,,,,
5.576,0.13,,,,,,,,,,,,,,,,,,,
5.584,0.11,,,,,,,,,,,,,,,,,,,
5.592,0.12,,,,,,,,,,,,,,,,,,,
5.6,0.11,,,,,,,,,,,,,,,,,,,
5.608,0.12,,,,,,,,,,,,,,,,,,,
5.616,0.09,,,,,,,,,,,,,,,,,,,
5.624,0.10,,,,,,,,,,,,,,,,,,,
5.632,0.07,,,,,,,,,,,,,,,,,,,
5.64,0.07,,,,,,,,,,,,,,,,,,,
5.648,0.06,,,,,,,,,,,,,,,,,,,
5.656,0.06,,,,,,,,,,,,,,,,,,,
5.664,0.03,,,,,,,,,,,,,,,,,,,
5.672,0.03,,,,,,,,,,,,,,,,,,,
5.68,0.00,,,,,,,,,,,,,,,,,,,
5.688,0.01,,,,,,,,,,,,,,,,,,,
5.696,0.00,,,,,,,,,,,,,,,,,,,
5.704,0.03,,,,,,,,,,,,,,,,,,,
5.712,0.03,,,,,,,,,,,,,,,,,,,
5.72,0.06,,,,,,,,,,,,,,,,,,,
5.728,0.06,,,,,,,,,,,,,,,,,,,
5.736,0.11,,,,,,,,,,,,,,,,,,,
5.744,0.10,,,,,,,,,,,,,,,,,,,
5.752,0.11,,,,,,,,,,,,,,,,,,,
5.76,0.11,,,,,,,,,,,,,,,,,,,
5.768,0.16,,,,,,,,,,,,,,,,,,,
5.776,0.11,,,,,,,,,,,,,,,,,,,
5.784,0.08,,,,,,,,,,,,,,,,,,,
5.792,0.16,,,,,,,,,,,,,,,,,,,
5.8,0.69,,,,,,,,,,,,,,,,,,,
5.808,0.87,,,,,,,,,,,,,,,,,,,
5.816,0.38,,,,,,,,,,,,,,,,,,,
5.824,0.17,,,,,,,,,,,,,,,,,,,
5.832,0.23,,,,,,,,,,,,,,,,,,,
5.84,0.17,,,,,,,,,,,,,,,,,,,
5.848,0.19,,,,,,,,,,,,,,,,,,,
5.856,0.16,,,,,,,,,,,,,,,,,,,
5.864,0.05,,,,,,,,,,,,,,,,,,,
5.872,0.20,,,,,,,,,,,,,,,,,,,
5.88,0.27,,,,,,,,,,,,,,,,,,,
5.888,0.35,,,,,,,,,,,,,,,,,,,
5.896,0.47,,,,,,,,,,,,,,,,,,,
5.904,0.62,,,,,,,,,,,,,,,,,,,
5.912,0.71,,,,,,,,,,,,,,,,,,,
5.92,0.73,,,,,,,,,,,,,,,,,,,
5.928,0.72,,,,,,,,,,,,,,,,,,,
5.936,0.73,,,,,,,,,,,,,,,,,,,
5.944,0.74,,,,,,,,,,,,,,,,,,,
5.952,0.77,,,,,,,,,,,,,,,,,,,
5.96,0.78,,,,,,,,,,,,,,,,,,,
5.968,0.80,,,,,,,,,,,,,,,,,,,
5.976,0.82,,,,,,,,,,,,,,,,,,,
5.984,0.85,,,,,,,,,,,,,,,,,,,
5.992,0.87,,,,,,,,,,,,,,,,,,,
6,0.91,,,,,,,,,,,,,,,,,,,
6.008,0.94,,,,,,,,,,,,,,,,,,,
6.016,0.97,,,,,,,,,,,,,,,,,,,
6.024,0.98,,,,,,,,,,,,,,,,,,,
6.032,0.99,,,,,,,,,,,,,,,,,,,
6.04,0.99,,,,,,,,,,,,,,,,,,,
6.048,1.00,,,,,,,,,,,,,,,,,,,
6.056,1.00,,,,,,,,,,,,,,,,,,,
6.064,0.99,,,,,,,,,,,,,,,,,,,
6.072,0.97,,,,,,,,,,,,,,,,,,,
6.08,0.96,,,,,,,,,,,,,,,,,,,
6.088,0.93,,,,,,,,,,,,,,,,,,,
6.096,0.93,,,,,,,,,,,,,,,,,,,
6.104,0.90,,,,,,,,,,,,,,,,,,,
6.112,0.89,,,,,,,,,,,,,,,,,,,
6.12,0.86,,,,,,,,,,,,,,,,,,,
6.128,0.85,,,,,,,,,,,,,,,,,,,
6.136,0.82,,,,,,,,,,,,,,,,,,,
6.144,0.81,,,,,,,,,,,,,,,,,,,
6.152,0.79,,,,,,,,,,,,,,,,,,,
6.16,0.78,,,,,,,,,,,,,,,,,,,
6.168,0.76,,,,,,,,,,,,,,,,,,,
6.176,0.75,,,,,,,,,,,,,,,,,,,
6.184,0.73,,,,,,,,,,,,,,,,,,,
6.192,0.72,,,,,,,,,,,,,,,,,,,
6.2,0.70,,,,,,,,,,,,,,,,,,,
6.208,0.70,,,,,,,,,,,,,,,,,,,
6.216,0.69,,,,,,,,,,,,,,,,,,,
6.224,0.69,,,,,,,,,,,,,,,,,,,
6.232,0.70,,,,,,,,,,,,,,,,,,,
6.24,0.70,,,,,,,,,,,,,,,,,,,
6.248,0.69,,,,,,,,,,,,,,,,,,,
6.256,0.68,,,,,,,,,,,,,,,,,,,
6.264,0.64,,,,,,,,,,,,,,,,,,,
6.272,0.63,,,,,,,,,,,,,,,,,,,
6.28,0.59,,,,,,,,,,,,,,,,,,,
6.288,0.53,,,,,,,,,,,,,,,,,,,
6.296,0.45,,,,,,,,,,,,,,,,,,,
6.304,0.16,,,,,,,,,,,,,,,,,,,
6.312,0.00,,,,,,,,,,,,,,,,,,,
6.32,0.09,,,,,,,,,,,,,,,,,,,
6.328,0.22,,,,,,,,,,,,,,,,,,,
6.336,0.31,,,,,,,,,,,,,,,,,,,
6.344,0.40,,,,,,,,,,,,,,,,,,,
6.352,0.52,,,,,,,,,,,,,,,,,,,
6.36,0.63,,,,,,,,,,,,,,,,,,,
6.368,0.71,,,,,,,,,,,,,,,,,,,
6.376,0.74,,,,,,,,,,,,,,,,,,,
6.384,0.74,,,,,,,,,,,,,,,,,,,
6.392,0.74,,,,,,,,,,,,,,,,,,,
6.4,0.75,,,,,,,,,,,,,,,,,,,
6.408,1.00,,,,,,,,,,,,,,,,,,,
6.416,0.89,,,,,,,,,,,,,,,,,,,
6.424,0.39,,,,,,,,,,,,,,,,,,,
6.432,0.14,,,,,,,,,,,,,,,,,,,
6.44,0.31,,,,,,,,,,,,,,,,,,,
6.448,0.34,,,,,,,,,,,,,,,,,,,
6.456,0.36,,,,,,,,,,,,,,,,,,,
6.464,0.36,,,,,,,,,,,,,,,,,,,
6.472,0.38,,,,,,,,,,,,,,,,,,,
6.48,0.36,,,,,,,,,,,,,,,,,,,
6.488,0.38,,,,,,,,,,,,,,,,,,,
6.496,0.37,,,,,,,,,,,,,,,,,,,
6.504,0.40,,,,,,,,,,,,,,,,,,,
6.512,0.39,,,,,,,,,,,,,,,,,,,
6.52,0.40,,,,,,,,,,,,,,,,,,,
6.528,0.41,,,,,,,,,,,,,,,,,,,
6.536,0.42,,,,,,,,,,,,,,,,,,,
6.544,0.42,,,,,,,,,,,,,,,,,,,
6.552,0.42,,,,,,,,,,,,,,,,,,,
6.56,0.40,,,,,,,,,,,,,,,,,,,
6.568,0.40,,,,,,,,,,,,,,,,,,,
6.576,0.39,,,,,,,,,,,,,,,,,,,
6.584,0.40,,,,,,,,,,,,,,,,,,,
6.592,0.39,,,,,,,,,,,,,,,,,,,
6.6,0.41,,,,,,,,,,,,,,,,,,,
6.608,0.41,,,,,,,,,,,,,,,,,,,
6.616,0.42,,,,,,,,,,,,,,,,,,,
6.624,0.43,,,,,,,,,,,,,,,,,,,
6.632,0.42,,,,,,,,,,,,,,,,,,,
6.64,0.40,,,,,,,,,,,,,,,,,,,
6.648,0.40,,,,,,,,,,,,,,,,,,,
6.656,0.37,,,,,,,,,,,,,,,,,,,
6.664,0.36,,,,,,,,,,,,,,,,,,,
6.672,0.32,,,,,,,,,,,,,,,,,,,
6.68,0.29,,,,,,,,,,,,,,,,,,,
6.688,0.29,,,,,,,,,,,,,,,,,,,
6.696,0.30,,,,,,,,,,,,,,,,,,,
6.704,0.27,,,,,,,,,,,,,,,,,,,
6.712,0.29,,,,,,,,,,,,,,,,,,,
6.72,0.27,,,,,,,,,,,,,,,,,,,
6.728,0.29,,,,,,,,,,,,,,,,,,,
6.736,0.28,,,,,,,,,,,,,,,,,,,
6.744,0.28,,,,,,,,,,,,,,,,,,,
6.752,0.29,,,,,,,,,,,,,,,,,,,
6.76,0.29,,,,,,,,,,,,,,,,,,,
6.768,0.28,,,,,,,,,,,,,,,,,,,
6.776,0.29,,,,,,,,,,,,,,,,,,,
6.784,0.30,,,,,,,,,,,,,,,,,,,
6.792,0.49,,,,,,,,,,,,,,,,,,,
6.8,0.79,,,,,,,,,,,,,,,,,,,
6.808,0.94,,,,,,,,,,,,,,,,,,,
6.816,0.42,,,,,,,,,,,,,,,,,,,
6.824,0.00,,,,,,,,,,,,,,,,,,,
6.832,0.18,,,,,,,,,,,,,,,,,,,
6.84,0.25,,,,,,,,,,,,,,,,,,,
6.848,0.26,,,,,,,,,,,,,,,,,,,
6.856,0.25,,,,,,,,,,,,,,,,,,,
6.864,0.25,,,,,,,,,,,,,,,,,,,
6.872,0.28,,,,,,,,,,,,,,,,,,,
6.88,1.00,,,,,,,,,,,,,,,,,,,
6.888,0.96,,,,,,,,,,,,,,,,,,,
6.896,0.32,,,,,,,,,,,,,,,,,,,
6.904,0.04,,,,,,,,,,,,,,,,,,,
6.912,0.08,,,,,,,,,,,,,,,,,,,
6.92,0.15,,,,,,,,,,,,,,,,,,,
6.928,0.15,,,,,,,,,,,,,,,,,,,
6.936,0.20,,,,,,,,,,,,,,,,,,,
6.944,0.24,,,,,,,,,,,,,,,,,,,
6.952,0.20,,,,,,,,,,,,,,,,,,,
6.96,0.20,,,,,,,,,,,,,,,,,,,
6.968,0.24,,,,,,,,,,,,,,,,,,,
6.976,0.31,,,,,,,,,,,,,,,,,,,
6.984,0.35,,,,,,,,,,,,,,,,,,,
6.992,0.35,,,,,,,,,,,,,,,,,,,
7,0.36,,,,,,,,,,,,,,,,,,,
7.008,0.36,,,,,,,,,,,,,,,,,,,
7.016,0.35,,,,,,,,,,,,,,,,,,,
7.024,0.37,,,,,,,,,,,,,,,,,,,
7.032,0.37,,,,,,,,,,,,,,,,,,,
7.04,0.37,,,,,,,,,,,,,,,,,,,
7.048,0.36,,,,,,,,,,,,,,,,,,,
7.056,0.37,,,,,,,,,,,,,,,,,,,
7.064,0.39,,,,,,,,,,,,,,,,,,,
7.072,0.39,,,,,,,,,,,,,,,,,,,
7.08,0.40,,,,,,,,,,,,,,,,,,,
7.088,0.43,,,,,,,,,,,,,,,,,,,
7.096,0.46,,,,,,,,,,,,,,,,,,,
7.104,0.47,,,,,,,,,,,,,,,,,,,
7.112,0.49,,,,,,,,,,,,,,,,,,,
7.12,0.53,,,,,,,,,,,,,,,,,,,
7.128,0.56,,,,,,,,,,,,,,,,,,,
7.136,0.56,,,,,,,,,,,,,,,,,,,
7.144,0.57,,,,,,,,,,,,,,,,,,,
7.152,0.60,,,,,,,,,,,,,,,,,,,
7.16,0.61,,,,,,,,,,,,,,,,,,,
7.168,0.59,,,,,,,,,,,,,,,,,,,
7.176,0.56,,,,,,,,,,,,,,,,,,,
7.184,0.54,,,,,,,,,,,,,,,,,,,
7.192,0.49,,,,,,,,,,,,,,,,,,,
7.2,0.46,,,,,,,,,,,,,,,,,,,
7.208,0.39,,,,,,,,,,,,,,,,,,,
7.216,0.37,,,,,,,,,,,,,,,,,,,
7.224,0.36,,,,,,,,,,,,,,,,,,,
7.232,0.34,,,,,,,,,,,,,,,,,,,
7.24,0.34,,,,,,,,,,,,,,,,,,,
7.248,0.34,,,,,,,,,,,,,,,,,,,
7.256,0.34,,,,,,,,,,,,,,,,,,,
7.264,0.32,,,,,,,,,,,,,,,,,,,
7.272,0.30,,,,,,,,,,,,,,,,,,,
7.28,0.32,,,,,,,,,,,,,,,,,,,
7.288,0.32,,,,,,,,,,,,,,,,,,,
7.296,0.32,,,,,,,,,,,,,,,,,,,
7.304,0.30,,,,,,,,,,,,,,,,,,,
7.312,0.31,,,,,,,,,,,,,,,,,,,
7.32,0.32,,,,,,,,,,,,,,,,,,,
7.328,0.30,,,,,,,,,,,,,,,,,,,
7.336,0.29,,,,,,,,,,,,,,,,,,,
7.344,0.30,,,,,,,,,,,,,,,,,,,
7.352,0.30,,,,,,,,,,,,,,,,,,,
7.36,0.30,,,,,,,,,,,,,,,,,,,
7.368,0.30,,,,,,,,,,,,,,,,,,,
7.376,0.30,,,,,,,,,,,,,,,,,,,
7.384,0.33,,,,,,,,,,,,,,,,,,,
7.392,0.33,,,,,,,,,,,,,,,,,,,
7.4,0.32,,,,,,,,,,,,,,,,,,,
7.408,0.31,,,,,,,,,,,,,,,,,,,
7.416,0.34,,,,,,,,,,,,,,,,,,,
7.424,0.31,,,,,,,,,,,,,,,,,,,
7.432,0.30,,,,,,,,,,,,,,,,,,,
7.44,0.34,,,,,,,,,,,,,,,,,,,
7.448,0.35,,,,,,,,,,,,,,,,,,,
7.456,0.33,,,,,,,,,,,,,,,,,,,
7.464,0.32,,,,,,,,,,,,,,,,,,,
7.472,0.33,,,,,,,,,,,,,,,,,,,
7.48,0.33,,,,,,,,,,,,,,,,,,,
7.488,0.32,,,,,,,,,,,,,,,,,,,
7.496,0.32,,,,,,,,,,,,,,,,,,,
7.504,0.35,,,,,,,,,,,,,,,,,,,
7.512,0.35,,,,,,,,,,,,,,,,,,,
7.52,0.35,,,,,,,,,,,,,,,,,,,
7.528,0.34,,,,,,,,,,,,,,,,,,,
7.536,0.33,,,,,,,,,,,,,,,,,,,
7.544,0.35,,,,,,,,,,,,,,,,,,,
7.552,0.33,,,,,,,,,,,,,,,,,,,
7.56,0.33,,,,,,,,,,,,,,,,,,,
7.568,0.38,,,,,,,,,,,,,,,,,,,
7.576,0.47,,,,,,,,,,,,,,,,,,,
7.584,0.67,,,,,,,,,,,,,,,,,,,
7.592,0.97,,,,,,,,,,,,,,,,,,,
7.6,0.98,,,,,,,,,,,,,,,,,,,
7.608,0.35,,,,,,,,,,,,,,,,,,,
7.616,0.00,,,,,,,,,,,,,,,,,,,
7.624,0.05,,,,,,,,,,,,,,,,,,,
7.632,0.13,,,,,,,,,,,,,,,,,,,
7.64,0.13,,,,,,,,,,,,,,,,,,,
7.648,0.17,,,,,,,,,,,,,,,,,,,
7.656,0.22,,,,,,,,,,,,,,,,,,,
7.664,0.20,,,,,,,,,,,,,,,,,,,
7.672,0.22,,,,,,,,,,,,,,,,,,,
7.68,0.26,,,,,,,,,,,,,,,,,,,
7.688,0.32,,,,,,,,,,,,,,,,,,,
7.696,0.35,,,,,,,,,,,,,,,,,,,
7.704,0.35,,,,,,,,,,,,,,,,,,,
7.712,0.35,,,,,,,,,,,,,,,,,,,
7.72,0.34,,,,,,,,,,,,,,,,,,,
7.728,0.35,,,,,,,,,,,,,,,,,,,
7.736,1.00,,,,,,,,,,,,,,,,,,,
7.744,0.86,,,,,,,,,,,,,,,,,,,
7.752,0.25,,,,,,,,,,,,,,,,,,,
7.76,0.02,,,,,,,,,,,,,,,,,,,
7.768,0.12,,,,,,,,,,,,,,,,,,,
7.776,0.13,,,,,,,,,,,,,,,,,,,
7.784,0.07,,,,,,,,,,,,,,,,,,,
7.792,0.16,,,,,,,,,,,,,,,,,,,
7.8,0.18,,,,,,,,,,,,,,,,,,,
7.808,0.13,,,,,,,,,,,,,,,,,,,
7.816,0.18,,,,,,,,,,,,,,,,,,,
7.824,0.18,,,,,,,,,,,,,,,,,,,
7.832,0.24,,,,,,,,,,,,,,,,,,,
7.84,0.31,,,,,,,,,,,,,,,,,,,
7.848,0.29,,,,,,,,,,,,,,,,,,,
7.856,0.29,,,,,,,,,,,,,,,,,,,
7.864,0.30,,,,,,,,,,,,,,,,,,,
7.872,0.29,,,,,,,,,,,,,,,,,,,
7.88,0.29,,,,,,,,,,,,,,,,,,,
7.888,0.30,,,,,,,,,,,,,,,,,,,
7.896,0.33,,,,,,,,,,,,,,,,,,,
7.904,0.31,,,,,,,,,,,,,,,,,,,
7.912,0.31,,,,,,,,,,,,,,,,,,,
7.92,0.30,,,,,,,,,,,,,,,,,,,
7.928,0.35,,,,,,,,,,,,,,,,,,,
7.936,0.37,,,,,,,,,,,,,,,,,,,
7.944,0.36,,,,,,,,,,,,,,,,,,,
7.952,0.37,,,,,,,,,,,,,,,,,,,
7.96,0.39,,,,,,,,,,,,,,,,,,,
7.968,0.42,,,,,,,,,,,,,,,,,,,
7.976,0.45,,,,,,,,,,,,,,,,,,,
7.984,0.50,,,,,,,,,,,,,,,,,,,
7.992,0.55,,,,,,,,,,,,,,,,,,,
8,0.55,,,,,,,,,,,,,,,,,,,
8.008,0.56,,,,,,,,,,,,,,,,,,,
8.016,0.58,,,,,,,,,,,,,,,,,,,
8.024,0.60,,,,,,,,,,,,,,,,,,,
8.032,0.57,,,,,,,,,,,,,,,,,,,
8.04,0.53,,,,,,,,,,,,,,,,,,,
8.048,0.49,,,,,,,,,,,,,,,,,,,
8.056,0.46,,,,,,,,,,,,,,,,,,,
8.064,0.40,,,,,,,,,,,,,,,,,,,
8.072,0.33,,,,,,,,,,,,,,,,,,,
8.08,0.30,,,,,,,,,,,,,,,,,,,
8.088,0.30,,,,,,,,,,,,,,,,,,,
8.096,0.28,,,,,,,,,,,,,,,,,,,
8.104,0.28,,,,,,,,,,,,,,,,,,,
8.112,0.27,,,,,,,,,,,,,,,,,,,
8.12,0.26,,,,,,,,,,,,,,,,,,,
8.128,0.27,,,,,,,,,,,,,,,,,,,
8.136,0.25,,,,,,,,,,,,,,,,,,,
8.144,0.25,,,,,,,,,,,,,,,,,,,
8.152,0.25,,,,,,,,,,,,,,,,,,,
8.16,0.25,,,,,,,,,,,,,,,,,,,
8.168,0.26,,,,,,,,,,,,,,,,,,,
8.176,0.28,,,,,,,,,,,,,,,,,,,
8.184,0.28,,,,,,,,,,,,,,,,,,,
8.192,0.22,,,,,,,,,,,,,,,,,,,
8.2,0.20,,,,,,,,,,,,,,,,,,,
8.208,0.23,,,,,,,,,,,,,,,,,,,
8.216,0.24,,,,,,,,,,,,,,,,,,,
8.224,0.24,,,,,,,,,,,,,,,,,,,
8.232,0.24,,,,,,,,,,,,,,,,,,,
8.24,0.25,,,,,,,,,,,,,,,,,,,
8.248,0.27,,,,,,,,,,,,,,,,,,,
8.256,0.28,,,,,,,,,,,,,,,,,,,
8.264,0.28,,,,,,,,,,,,,,,,,,,
8.272,0.26,,,,,,,,,,,,,,,,,,,
8.28,0.26,,,,,,,,,,,,,,,,,,,
